bank_txn_id,timestamp,amount,direction,merchant,reference,payment_method
SYNTH-BANK-001460,2026-06-13 02:42:00,202.3,DEBIT,Uber Technologies,UPI230815,UPI
SYNTH-BANK-001461,2026-06-03 11:34:00,1310.96,DEBIT,METRO RETAIL,UPI328361,NETBANKING
SYNTH-BANK-001462,2026-06-25 03:45:00,2469.68,CREDIT,Zomato Ltd,UPI461413,CARD
SYNTH-BANK-DUP-001463,2026-06-20 19:21:00,1029.35,DEBIT,MYNTRA,UPI967290,WALLET
SYNTH-BANK-001463,2026-06-20 19:21:00,1029.35,DEBIT,MYNTRA,UPI967290,WALLET
SYNTH-BANK-001464,2026-07-30 02:20:00,531.76,CREDIT,SWIGGY,UPI572602,WALLET
SYNTH-BANK-001465,2026-07-02 21:22:00,313.3,CREDIT,MYNTRA PAY,UPI850962,NETBANKING
SYNTH-BANK-001466,2026-06-04 00:56:00,1151.84,CREDIT,Swiggy India,UPI959652,WALLET
SYNTH-BANK-001467,2026-05-28 08:27:00,684.38,DEBIT,DOMINOS INDIA,UPI625725,UPI
SYNTH-BANK-DUP-001468,2026-05-11 09:35:00,1503.89,CREDIT,NYKAA.COM,UPI991838,UPI
SYNTH-BANK-001468,2026-05-11 09:35:00,1503.89,CREDIT,NYKAA.COM,UPI991838,UPI
SYNTH-BANK-001469,2026-07-23 13:50:00,2172.05,CREDIT,BMS,UPI678067,WALLET
SYNTH-BANK-001470,2026-05-17 15:51:00,165.9,CREDIT,SWIGGY,UPI106986,CARD
SYNTH-BANK-001472,2026-05-05 10:48:00,1874.42,DEBIT,OLA,UPI776982,NETBANKING
SYNTH-BANK-001473,2026-06-08 16:15:00,3844.32,CREDIT,URBANCLAP,UPI276508,NETBANKING
SYNTH-BANK-001474,2026-06-06 07:19:00,1531.28,CREDIT,METRO CASH & CARRY,UPI435461,UPI
SYNTH-BANK-001475,2026-06-03 07:15:00,887.26,CREDIT,Myntra Designs,UPI236832,UPI
SYNTH-BANK-001476,2026-05-31 11:16:00,1501.49,CREDIT,MYNTRA,UPI597560,CARD
SYNTH-BANK-001477,2026-05-24 06:09:00,2005.85,CREDIT,DOMINOS INDIA,UPI182680,CARD
SYNTH-BANK-001478,2026-06-23 11:09:00,1355.76,DEBIT,DOMINOS INDIA,UPI834616,CARD
SYNTH-BANK-001479,2026-06-22 19:48:00,1609.31,CREDIT,BIGBASKET INDIA,UPI612411,CARD
SYNTH-BANK-001480,2026-07-12 00:03:00,829.58,DEBIT,Reliance Retail Ltd,UPI340495,NETBANKING
SYNTH-BANK-001481,2026-05-05 11:47:00,3101.17,CREDIT,IRCTC,UPI918099,CARD
SYNTH-BANK-001482,2026-06-01 16:23:00,789.55,DEBIT,Uber Technologies,UPI773664,CARD
SYNTH-BANK-001483,2026-05-26 16:25:00,1111.43,CREDIT,Reliance Retail Ltd,UPI853446,CARD
SYNTH-BANK-001484,2026-05-24 22:15:00,2428.44,CREDIT,Uber Technologies,UPI979972,CARD
SYNTH-BANK-001485,2026-05-09 17:04:00,851.2,CREDIT,Amazon India,UPI891204,UPI
SYNTH-BANK-001486,2026-06-08 20:24:00,585.43,CREDIT,APOLLO PHARMACY,UPI886274,UPI
SYNTH-BANK-001488,2026-07-17 12:43:00,892.02,DEBIT,MYNTRA,UPI968619,CARD
SYNTH-BANK-001489,2026-06-19 00:41:00,2272.63,CREDIT,UBER,UPI868990,UPI
SYNTH-BANK-001490,2026-07-17 19:42:00,500.61,CREDIT,MYNTRA PAY,UPI671355,CARD
SYNTH-BANK-001491,2026-05-05 13:05:00,885.58,CREDIT,BIGBASKET,UPI441595,UPI
SYNTH-BANK-001492,2026-07-12 18:00:00,721.31,CREDIT,Amazon India,UPI773352,WALLET
SYNTH-BANK-001493,2026-07-10 16:01:00,3361.08,DEBIT,METRO INDIA,UPI974654,WALLET
SYNTH-BANK-001494,2026-07-17 21:15:00,643.01,CREDIT,URBAN COMPANY,UPI629907,WALLET
SYNTH-BANK-001495,2026-06-20 05:47:00,1041.16,CREDIT,NYKAA,UPI428065,CARD
SYNTH-BANK-001496,2026-07-04 02:42:00,836.11,CREDIT,BIGBASKET,UPI683393,WALLET
SYNTH-BANK-001497,2026-06-21 15:07:00,1971.87,DEBIT,Myntra Designs,UPI989082,CARD
SYNTH-BANK-001498,2026-05-14 13:37:00,2286.15,DEBIT,BOOKMYSHOW,UPI502508,UPI
SYNTH-BANK-001499,2026-06-07 10:47:00,230.12,CREDIT,Croma Electronics,UPI723858,WALLET
SYNTH-BANK-001500,2026-05-24 20:11:00,126.32,CREDIT,Apollo Pharmacy Ltd,UPI931811,CARD
SYNTH-BANK-001501,2026-07-04 18:45:00,794.7,CREDIT,DOMINOS,UPI162877,WALLET
SYNTH-BANK-001502,2026-05-26 06:35:00,1426.75,CREDIT,Apollo Pharmacy Ltd,UPI139579,UPI
SYNTH-BANK-001503,2026-05-24 10:49:00,625.02,CREDIT,Flipkart Internet,UPI592298,WALLET
SYNTH-BANK-001504,2026-05-05 00:43:00,712.79,CREDIT,BIGBASKET INDIA,UPI335130,WALLET
SYNTH-BANK-001505,2026-07-07 01:29:00,3027.4,CREDIT,ZOMATO*BANGALORE,UPI857428,WALLET
SYNTH-BANK-001506,2026-05-04 21:04:00,458.6,CREDIT,ZOMATO,UPI917165,NETBANKING
SYNTH-BANK-001507,2026-06-23 08:44:00,683.79,CREDIT,DOMINO'S PIZZA,UPI992064,NETBANKING
SYNTH-BANK-001508,2026-07-16 12:02:00,685.73,CREDIT,OLA CABS,UPI175151,NETBANKING
SYNTH-BANK-001509,2026-06-28 17:09:00,1454.6,DEBIT,ZOMATO*BANGALORE,UPI213982,CARD
SYNTH-BANK-001510,2026-05-10 15:19:00,2093.36,CREDIT,CROMA,UPI396470,UPI
SYNTH-BANK-001511,2026-06-02 17:58:00,2906.19,CREDIT,IRCTC,UPI524110,WALLET
SYNTH-BANK-001512,2026-06-11 15:40:00,195.23,CREDIT,Apollo Pharmacy Ltd,UPI919696,UPI
SYNTH-BANK-001513,2026-06-04 21:15:00,4479.28,CREDIT,Croma Electronics,UPI789665,CARD
SYNTH-BANK-001514,2026-06-02 14:20:00,2600.96,DEBIT,AMAZON PAY,UPI423074,NETBANKING
SYNTH-BANK-001515,2026-06-30 00:24:00,503.83,CREDIT,Ola Mobility,UPI958026,UPI
SYNTH-BANK-001516,2026-05-15 16:42:00,450.37,CREDIT,FLIPKART PAY,UPI425955,WALLET
SYNTH-BANK-001517,2026-06-07 08:36:00,254.8,DEBIT,URBAN COMPANY,UPI804681,WALLET
SYNTH-BANK-001518,2026-07-20 00:16:00,3667.65,DEBIT,METRO INDIA,UPI381083,CARD
SYNTH-BANK-001519,2026-07-01 02:27:00,587.39,CREDIT,IRCTC E-TICKETING,UPI454847,UPI
SYNTH-BANK-001520,2026-07-16 11:22:00,2694.33,CREDIT,APOLLO,UPI297394,CARD
SYNTH-BANK-001521,2026-07-11 20:40:00,1837.21,CREDIT,UBER,UPI366448,UPI
SYNTH-BANK-001522,2026-05-16 17:35:00,1012.26,CREDIT,RELIANCE DIGITAL,UPI796060,WALLET
SYNTH-BANK-001523,2026-05-09 04:23:00,715.92,CREDIT,OLA,UPI660565,CARD
SYNTH-BANK-001524,2026-07-02 06:50:00,261.42,CREDIT,SWIGGY*BLR,UPI763610,NETBANKING
SYNTH-BANK-001525,2026-07-19 16:48:00,1419.23,CREDIT,CROMA RETAIL,UPI358267,WALLET
SYNTH-BANK-001526,2026-06-25 15:07:00,587.14,DEBIT,SWIGGY*BLR,UPI832813,WALLET
SYNTH-BANK-001527,2026-06-08 16:24:00,1818.24,DEBIT,BMS,UPI330715,WALLET
SYNTH-BANK-001528,2026-05-14 03:31:00,3016.94,CREDIT,DECATHLON INDIA,UPI539583,UPI
SYNTH-BANK-001529,2026-07-01 08:40:00,522.41,CREDIT,SWIGGY,UPI559258,NETBANKING
SYNTH-BANK-001530,2026-06-05 00:09:00,1556.34,CREDIT,IRCTC,UPI673290,UPI
SYNTH-BANK-001532,2026-06-07 19:26:00,1877.65,CREDIT,UBER,UPI912785,NETBANKING
SYNTH-BANK-DUP-001533,2026-07-21 00:45:00,375.29,DEBIT,AMAZON,UPI779980,UPI
SYNTH-BANK-001533,2026-07-21 00:45:00,375.29,DEBIT,AMAZON,UPI779980,UPI
SYNTH-BANK-001534,2026-07-13 18:26:00,489.09,CREDIT,OLA,UPI950457,NETBANKING
SYNTH-BANK-DUP-001535,2026-07-17 12:43:00,1914.88,DEBIT,IRCTC,UPI340405,WALLET
SYNTH-BANK-001535,2026-07-17 12:43:00,1914.88,DEBIT,IRCTC,UPI340405,WALLET
SYNTH-BANK-001536,2026-05-31 09:03:00,1829.51,CREDIT,URBAN COMPANY,UPI877566,UPI
SYNTH-BANK-001538,2026-05-04 20:09:00,1307.46,CREDIT,Decathlon Sports,UPI907956,UPI
SYNTH-BANK-001539,2026-07-10 04:24:00,577.34,DEBIT,NYKAA,UPI463965,UPI
SYNTH-BANK-001540,2026-05-29 06:56:00,551.63,CREDIT,Myntra Designs,UPI969334,WALLET
SYNTH-BANK-001541,2026-06-02 21:40:00,2532.35,DEBIT,BMS,UPI260341,CARD
SYNTH-BANK-001542,2026-05-31 04:00:00,1192.63,CREDIT,ZOMATO,UPI621651,UPI
SYNTH-BANK-001543,2026-05-10 10:59:00,5665.24,CREDIT,RELIANCE DIGITAL,UPI471862,NETBANKING
SYNTH-BANK-001544,2026-06-05 04:57:00,2933.14,CREDIT,METRO INDIA,UPI114804,NETBANKING
SYNTH-BANK-001545,2026-05-14 07:48:00,1012.52,CREDIT,NYKAA.COM,UPI608167,WALLET
SYNTH-BANK-001546,2026-07-18 07:46:00,682.18,CREDIT,Ola Mobility,UPI292535,CARD
SYNTH-BANK-001547,2026-05-03 13:24:00,390.36,CREDIT,RELIANCE RETAIL,UPI469558,UPI
SYNTH-BANK-001548,2026-07-24 04:17:00,5876.6,DEBIT,Swiggy India,UPI367158,UPI
SYNTH-BANK-001549,2026-07-21 12:34:00,1212.12,DEBIT,BMS,UPI453903,WALLET
SYNTH-BANK-001550,2026-07-03 15:36:00,549.62,CREDIT,Zomato Ltd,UPI455249,NETBANKING
SYNTH-BANK-001551,2026-06-21 10:37:00,1059.93,CREDIT,BOOKMYSHOW,UPI893756,CARD
SYNTH-BANK-001552,2026-06-19 08:16:00,2662.61,CREDIT,RELIANCE DIGITAL,UPI132863,UPI
SYNTH-BANK-001553,2026-06-07 12:57:00,1193.67,DEBIT,Reliance Retail Ltd,UPI125707,NETBANKING
SYNTH-BANK-DUP-001554,2026-07-28 00:05:00,2120.41,DEBIT,FLIPKART PAY,UPI304378,NETBANKING
SYNTH-BANK-001554,2026-07-28 00:05:00,2120.41,DEBIT,FLIPKART PAY,UPI304378,NETBANKING
SYNTH-BANK-001555,2026-06-14 08:33:00,1256.15,CREDIT,DOMINOS INDIA,UPI566558,UPI
SYNTH-BANK-DUP-001556,2026-06-24 16:29:00,424.8,CREDIT,BOOKMYSHOW.COM,UPI289443,NETBANKING
SYNTH-BANK-001556,2026-06-24 16:29:00,424.8,CREDIT,BOOKMYSHOW.COM,UPI289443,NETBANKING
SYNTH-BANK-001557,2026-06-22 08:16:00,1196.24,DEBIT,Nykaa E-Retail,UPI902120,UPI
SYNTH-BANK-001558,2026-05-16 22:39:00,4137.53,CREDIT,UBER INDIA,UPI229272,CARD
SYNTH-BANK-001559,2026-05-07 05:36:00,1020.72,DEBIT,Croma Electronics,UPI496149,NETBANKING
SYNTH-BANK-001560,2026-06-10 09:43:00,811.65,CREDIT,Decathlon Sports,UPI169707,UPI
SYNTH-BANK-001561,2026-07-24 05:09:00,416.6,DEBIT,Reliance Retail Ltd,UPI132734,NETBANKING
SYNTH-BANK-DUP-001562,2026-06-15 07:12:00,1062.59,DEBIT,IRCTC,UPI123514,CARD
SYNTH-BANK-001562,2026-06-15 07:12:00,1062.59,DEBIT,IRCTC,UPI123514,CARD
SYNTH-BANK-001563,2026-06-24 10:51:00,838.49,CREDIT,Apollo Pharmacy Ltd,UPI686262,UPI
SYNTH-BANK-001564,2026-07-25 13:33:00,6583.27,CREDIT,MYNTRA,UPI765666,NETBANKING
SYNTH-BANK-001565,2026-06-22 18:55:00,341.68,CREDIT,IRCTC,UPI401849,WALLET
SYNTH-BANK-001566,2026-06-04 05:44:00,668.3,CREDIT,Flipkart Internet,UPI896684,NETBANKING
SYNTH-BANK-001567,2026-05-05 01:03:00,2353.61,CREDIT,Zomato Ltd,UPI420555,WALLET
SYNTH-BANK-001568,2026-06-25 03:58:00,799.83,DEBIT,NYKAA,UPI115006,NETBANKING
SYNTH-BANK-001569,2026-07-13 02:18:00,1783.87,CREDIT,RELIANCE RETAIL,UPI332567,NETBANKING
SYNTH-BANK-001570,2026-05-05 08:27:00,405.9,CREDIT,Flipkart Internet,UPI368896,UPI
SYNTH-BANK-001571,2026-07-01 15:34:00,411.25,CREDIT,AMAZON PAY,UPI404213,UPI
SYNTH-BANK-001572,2026-05-24 09:20:00,892.29,CREDIT,METRO RETAIL,UPI639806,CARD
SYNTH-BANK-001573,2026-06-17 05:24:00,1992.7,DEBIT,NYKAA.COM,UPI302977,NETBANKING
SYNTH-BANK-001574,2026-05-24 00:20:00,528.83,CREDIT,UBER,UPI884216,CARD
SYNTH-BANK-001575,2026-06-01 09:42:00,1917.89,CREDIT,Zomato Ltd,UPI376138,WALLET
SYNTH-BANK-001576,2026-06-06 19:31:00,981.78,DEBIT,METRO RETAIL,UPI704820,UPI
SYNTH-BANK-001577,2026-05-19 14:13:00,4391.22,CREDIT,ZOMATO*BANGALORE,UPI310326,UPI
SYNTH-BANK-001578,2026-06-18 22:38:00,538.42,DEBIT,CROMA,UPI716789,UPI
SYNTH-BANK-001579,2026-06-21 19:48:00,1569.6,CREDIT,RELIANCE RETAIL,UPI856870,NETBANKING
SYNTH-BANK-001580,2026-07-20 11:54:00,910.78,CREDIT,BOOKMYSHOW.COM,UPI558610,CARD
SYNTH-BANK-001581,2026-07-23 22:47:00,1521.59,CREDIT,RELIANCE DIGITAL,UPI474787,NETBANKING
SYNTH-BANK-001582,2026-07-28 20:33:00,445.85,DEBIT,Flipkart Internet,UPI865048,CARD
SYNTH-BANK-DUP-001583,2026-07-21 17:28:00,3033.08,CREDIT,MYNTRA,UPI945889,UPI
SYNTH-BANK-001583,2026-07-21 17:28:00,3033.08,CREDIT,MYNTRA,UPI945889,UPI
SYNTH-BANK-001584,2026-05-30 17:57:00,296.49,CREDIT,IRCTC RAIL,UPI119778,UPI
SYNTH-BANK-001585,2026-06-23 18:06:00,339.02,CREDIT,IRCTC E-TICKETING,UPI704379,NETBANKING
SYNTH-BANK-DUP-001586,2026-05-27 08:45:00,634.51,DEBIT,Uber Technologies,UPI964841,NETBANKING
SYNTH-BANK-001586,2026-05-27 08:45:00,634.51,DEBIT,Uber Technologies,UPI964841,NETBANKING
SYNTH-BANK-001587,2026-06-30 11:26:00,2841.19,CREDIT,BIGBASKET,UPI171167,UPI
SYNTH-BANK-001588,2026-05-16 03:04:00,2099.91,DEBIT,APOLLO,UPI616582,WALLET
SYNTH-BANK-001589,2026-05-29 07:51:00,2437.65,DEBIT,UBER,UPI282974,WALLET
SYNTH-BANK-001590,2026-07-12 21:54:00,1507.04,DEBIT,ZOMATO,UPI728286,WALLET
SYNTH-BANK-001591,2026-06-29 08:59:00,354.13,DEBIT,AMAZON PAY,UPI374589,WALLET
SYNTH-BANK-001592,2026-07-20 19:28:00,4111.42,DEBIT,Croma Electronics,UPI389718,NETBANKING
SYNTH-BANK-001593,2026-07-07 21:49:00,811.18,DEBIT,APOLLO PHARMACY,UPI435587,UPI
SYNTH-BANK-DUP-001594,2026-07-29 21:19:00,2740.02,CREDIT,UBER,UPI535006,WALLET
SYNTH-BANK-001594,2026-07-29 21:19:00,2740.02,CREDIT,UBER,UPI535006,WALLET
SYNTH-BANK-001595,2026-07-11 10:54:00,1410.08,CREDIT,CROMA RETAIL,UPI165800,WALLET
SYNTH-BANK-001596,2026-06-05 21:27:00,746.8,DEBIT,BIGBASKET,UPI162375,CARD
SYNTH-BANK-001597,2026-06-18 15:33:00,586.84,CREDIT,Myntra Designs,UPI790162,WALLET
SYNTH-BANK-001598,2026-05-08 21:20:00,746.09,CREDIT,Apollo Pharmacy Ltd,UPI622830,WALLET
SYNTH-BANK-001599,2026-07-28 11:36:00,4078.0,CREDIT,SWIGGY,UPI275147,WALLET
SYNTH-BANK-001600,2026-06-05 04:33:00,5972.01,DEBIT,URBANCLAP,UPI241268,WALLET
SYNTH-BANK-001601,2026-06-29 21:56:00,1906.31,DEBIT,RELIANCE DIGITAL,UPI434324,CARD
SYNTH-BANK-001603,2026-06-05 18:37:00,1142.35,CREDIT,IRCTC RAIL,UPI671442,UPI
SYNTH-BANK-001604,2026-06-05 09:25:00,2984.92,CREDIT,IRCTC E-TICKETING,UPI923444,WALLET
SYNTH-BANK-001605,2026-07-07 05:34:00,2015.33,CREDIT,DECATHLON,UPI506838,CARD
SYNTH-BANK-001606,2026-07-18 01:06:00,803.62,CREDIT,OLA CABS,UPI706280,WALLET
SYNTH-BANK-001607,2026-06-01 09:06:00,1065.24,CREDIT,APOLLO PHARMACY,UPI617933,WALLET
SYNTH-BANK-001608,2026-07-15 08:53:00,2047.55,CREDIT,APOLLO,UPI207489,CARD
SYNTH-BANK-001609,2026-06-03 17:47:00,1104.6,CREDIT,Amazon India,UPI391093,WALLET
SYNTH-BANK-001610,2026-07-29 05:43:00,844.58,DEBIT,CROMA RETAIL,UPI284249,UPI
SYNTH-BANK-001611,2026-07-18 16:55:00,2114.4,CREDIT,OLA CABS,UPI126768,WALLET
SYNTH-BANK-001612,2026-07-10 09:18:00,3329.63,CREDIT,FLIPKART PAY,UPI944744,WALLET
SYNTH-BANK-001613,2026-07-03 07:38:00,2287.34,CREDIT,NYKAA.COM,UPI369089,UPI
SYNTH-BANK-001614,2026-07-26 18:06:00,583.36,CREDIT,BOOKMYSHOW,UPI172252,UPI
SYNTH-BANK-001615,2026-05-28 06:07:00,1992.55,CREDIT,UBER INDIA,UPI845238,NETBANKING
SYNTH-BANK-001616,2026-07-06 09:24:00,2654.5,CREDIT,CROMA,UPI930713,CARD
SYNTH-BANK-001617,2026-05-20 07:21:00,1165.42,CREDIT,Apollo Pharmacy Ltd,UPI559591,NETBANKING
SYNTH-BANK-001618,2026-05-03 11:01:00,1610.45,DEBIT,URBAN COMPANY,UPI756717,UPI
SYNTH-BANK-001619,2026-05-19 08:09:00,1559.9,DEBIT,METRO CASH & CARRY,UPI201380,CARD
SYNTH-BANK-001620,2026-06-07 17:19:00,1755.32,CREDIT,Zomato Ltd,UPI905986,UPI
SYNTH-BANK-001621,2026-06-15 05:54:00,504.19,CREDIT,IRCTC E-TICKETING,UPI536154,UPI
SYNTH-BANK-001622,2026-07-18 07:16:00,1171.95,CREDIT,SWIGGY,UPI207667,WALLET
SYNTH-BANK-001623,2026-05-11 21:49:00,716.82,CREDIT,DOMINOS INDIA,UPI898765,NETBANKING
SYNTH-BANK-001624,2026-06-19 04:24:00,474.25,DEBIT,DOMINO'S PIZZA,UPI618802,WALLET
SYNTH-BANK-001625,2026-06-07 04:44:00,1036.35,CREDIT,IRCTC,UPI214130,CARD
SYNTH-BANK-001626,2026-07-15 23:15:00,1806.82,CREDIT,UBER,UPI381371,WALLET
SYNTH-BANK-001627,2026-07-27 23:26:00,537.9,CREDIT,DECATHLON,UPI172059,NETBANKING
SYNTH-BANK-001628,2026-06-03 04:46:00,1828.6,CREDIT,UBER,UPI502938,UPI
SYNTH-BANK-001629,2026-06-18 23:34:00,747.51,DEBIT,SWIGGY,UPI884768,WALLET
SYNTH-BANK-001630,2026-06-09 03:54:00,1581.52,CREDIT,DECATHLON,UPI553409,UPI
SYNTH-BANK-001631,2026-07-15 11:05:00,3133.3,CREDIT,DECATHLON INDIA,UPI369379,WALLET
SYNTH-BANK-001632,2026-07-01 22:24:00,3108.16,CREDIT,OLA CABS,UPI712914,WALLET
SYNTH-BANK-001633,2026-06-27 16:52:00,1870.44,CREDIT,CROMA RETAIL,UPI363925,NETBANKING
SYNTH-BANK-001634,2026-07-23 17:50:00,525.88,CREDIT,OLA CABS,UPI871139,UPI
SYNTH-BANK-001635,2026-05-26 14:05:00,754.25,DEBIT,NYKAA.COM,UPI232598,CARD
SYNTH-BANK-001636,2026-05-29 03:06:00,875.19,CREDIT,METRO CASH & CARRY,UPI596324,WALLET
SYNTH-BANK-001637,2026-07-27 03:26:00,1298.19,CREDIT,URBAN COMPANY,UPI507025,UPI
SYNTH-BANK-001638,2026-07-17 09:08:00,1061.45,CREDIT,NYKAA.COM,UPI786764,NETBANKING
SYNTH-BANK-001639,2026-07-12 06:00:00,1633.02,DEBIT,NYKAA.COM,UPI711130,UPI
SYNTH-BANK-001640,2026-06-12 08:55:00,3618.56,CREDIT,METRO CASH & CARRY,UPI471478,WALLET
SYNTH-BANK-001641,2026-06-09 10:16:00,511.56,CREDIT,Amazon India,UPI970948,UPI
SYNTH-BANK-001642,2026-06-15 17:23:00,808.19,DEBIT,NYKAA.COM,UPI278069,UPI
SYNTH-BANK-001643,2026-06-19 05:44:00,1845.25,DEBIT,IRCTC RAIL,UPI690152,NETBANKING
SYNTH-BANK-001644,2026-06-29 08:55:00,374.1,CREDIT,Zomato Ltd,UPI620120,UPI
SYNTH-BANK-001645,2026-05-05 15:42:00,1457.47,CREDIT,Croma Electronics,UPI552820,WALLET
SYNTH-BANK-001646,2026-06-10 16:56:00,1978.39,CREDIT,Apollo Pharmacy Ltd,UPI239304,NETBANKING
SYNTH-BANK-DUP-001647,2026-06-05 06:54:00,1902.03,CREDIT,RELIANCE RETAIL,UPI308567,UPI
SYNTH-BANK-001647,2026-06-05 06:54:00,1902.03,CREDIT,RELIANCE RETAIL,UPI308567,UPI
SYNTH-BANK-001648,2026-05-26 14:28:00,569.86,CREDIT,Reliance Retail Ltd,UPI847916,NETBANKING
SYNTH-BANK-001649,2026-07-11 05:37:00,1021.8,DEBIT,NYKAA.COM,UPI595586,CARD
SYNTH-BANK-001650,2026-07-25 03:38:00,2066.13,DEBIT,ZOMATO*BANGALORE,UPI204471,NETBANKING
SYNTH-BANK-001651,2026-06-18 23:12:00,1705.76,DEBIT,Swiggy India,UPI938531,WALLET
SYNTH-BANK-001652,2026-06-24 20:02:00,1372.01,DEBIT,Uber Technologies,UPI144846,UPI
SYNTH-BANK-001653,2026-07-23 02:32:00,816.25,CREDIT,MYNTRA,UPI116456,NETBANKING
SYNTH-BANK-001654,2026-06-24 06:16:00,1835.15,CREDIT,MYNTRA,UPI640941,UPI
SYNTH-BANK-001655,2026-06-16 17:08:00,1922.05,CREDIT,Ola Mobility,UPI874152,CARD
SYNTH-BANK-001656,2026-06-15 10:22:00,1315.36,CREDIT,CROMA RETAIL,UPI658956,CARD
SYNTH-BANK-001657,2026-07-30 07:28:00,1719.5,CREDIT,Big Basket,UPI595436,CARD
SYNTH-BANK-001658,2026-06-03 06:52:00,2023.87,CREDIT,Zomato Ltd,UPI147496,UPI
SYNTH-BANK-001659,2026-07-14 06:04:00,785.39,DEBIT,UBER INDIA,UPI756570,WALLET
SYNTH-BANK-001660,2026-06-08 15:38:00,671.04,DEBIT,BIGBASKET INDIA,UPI134217,WALLET
SYNTH-BANK-001661,2026-06-27 10:37:00,6428.77,DEBIT,OLA,UPI307605,NETBANKING
SYNTH-BANK-001662,2026-05-11 11:19:00,2878.39,CREDIT,MYNTRA,UPI358702,UPI
SYNTH-BANK-001663,2026-07-16 11:13:00,1172.12,DEBIT,CROMA RETAIL,UPI407712,WALLET
SYNTH-BANK-001664,2026-06-19 23:19:00,2437.89,CREDIT,NYKAA.COM,UPI420925,CARD
SYNTH-BANK-001665,2026-06-21 19:09:00,1434.89,CREDIT,DOMINO'S PIZZA,UPI739171,NETBANKING
SYNTH-BANK-001666,2026-07-01 08:46:00,680.0,DEBIT,METRO CASH & CARRY,UPI907140,UPI
SYNTH-BANK-DUP-001667,2026-07-26 06:48:00,5726.02,CREDIT,CROMA RETAIL,UPI880386,NETBANKING
SYNTH-BANK-001667,2026-07-26 06:48:00,5726.02,CREDIT,CROMA RETAIL,UPI880386,NETBANKING
SYNTH-BANK-001668,2026-06-03 11:42:00,959.33,CREDIT,ZOMATO,UPI845101,NETBANKING
SYNTH-BANK-001669,2026-06-01 21:54:00,783.26,DEBIT,Myntra Designs,UPI665112,NETBANKING
SYNTH-BANK-001670,2026-06-06 09:26:00,1683.91,CREDIT,Flipkart Internet,UPI671404,WALLET
SYNTH-BANK-001671,2026-05-02 04:12:00,2392.11,CREDIT,BIGBASKET INDIA,UPI241133,CARD
SYNTH-BANK-001672,2026-06-18 11:16:00,5077.5,CREDIT,APOLLO,UPI534136,CARD
SYNTH-BANK-001673,2026-06-23 16:26:00,1022.95,CREDIT,IRCTC,UPI537559,UPI
SYNTH-BANK-001674,2026-05-05 07:00:00,1679.8,CREDIT,Swiggy India,UPI386382,UPI
SYNTH-BANK-001675,2026-06-29 18:56:00,1013.11,CREDIT,FLIPKART PAY,UPI155088,WALLET
SYNTH-BANK-001676,2026-06-18 15:29:00,725.05,CREDIT,BIGBASKET INDIA,UPI423407,NETBANKING
SYNTH-BANK-001677,2026-06-29 23:20:00,838.26,CREDIT,BOOKMYSHOW,UPI131078,UPI
SYNTH-BANK-001678,2026-07-18 11:47:00,1372.99,DEBIT,AMAZON,UPI246132,CARD
SYNTH-BANK-001679,2026-06-28 05:28:00,2557.21,CREDIT,FLIPKART PAY,UPI783934,UPI
SYNTH-BANK-001680,2026-07-15 14:13:00,604.25,DEBIT,UBER INDIA,UPI260234,CARD
SYNTH-BANK-001681,2026-06-24 11:16:00,2422.12,CREDIT,OLA CABS,UPI718270,NETBANKING
SYNTH-BANK-001683,2026-07-14 22:11:00,1152.18,CREDIT,Decathlon Sports,UPI878197,NETBANKING
SYNTH-BANK-001684,2026-05-01 20:16:00,4370.51,CREDIT,OLA,UPI684178,NETBANKING
SYNTH-BANK-001685,2026-05-02 08:54:00,1054.0,CREDIT,DOMINO'S PIZZA,UPI583369,NETBANKING
SYNTH-BANK-001686,2026-07-29 10:33:00,522.24,CREDIT,Myntra Designs,UPI972150,CARD
SYNTH-BANK-001687,2026-05-13 02:06:00,3595.85,CREDIT,AMAZON PAY,UPI322969,CARD
SYNTH-BANK-001688,2026-06-24 15:29:00,3418.33,CREDIT,DOMINOS,UPI953894,WALLET
SYNTH-BANK-001689,2026-06-01 07:39:00,2668.63,CREDIT,Uber Technologies,UPI133804,WALLET
SYNTH-BANK-001690,2026-05-30 01:09:00,1536.98,DEBIT,Flipkart Internet,UPI345299,NETBANKING
SYNTH-BANK-001691,2026-07-23 12:08:00,1602.69,CREDIT,ZOMATO,UPI544749,UPI
SYNTH-BANK-001692,2026-05-23 06:56:00,2051.43,CREDIT,Myntra Designs,UPI900326,UPI
SYNTH-BANK-001693,2026-07-29 01:40:00,1214.27,DEBIT,Uber Technologies,UPI131979,UPI
SYNTH-BANK-001694,2026-06-30 21:06:00,1500.34,CREDIT,DOMINO'S PIZZA,UPI268858,CARD
SYNTH-BANK-001695,2026-06-26 00:14:00,5558.28,CREDIT,Apollo Pharmacy Ltd,UPI799188,UPI
SYNTH-BANK-001696,2026-05-12 20:15:00,1289.47,CREDIT,Nykaa E-Retail,UPI180438,WALLET
SYNTH-BANK-DUP-001697,2026-06-21 16:26:00,1098.65,CREDIT,Amazon India,UPI393969,CARD
SYNTH-BANK-001697,2026-06-21 16:26:00,1098.65,CREDIT,Amazon India,UPI393969,CARD
SYNTH-BANK-001698,2026-07-11 17:03:00,307.13,CREDIT,DOMINOS INDIA,UPI519849,WALLET
