case_id,bank_txn_id,ledger_id,true_status,exception_type
SYNTH-CASE-001572,SYNTH-BANK-001572,SYNTH-LEDGER-001572,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001573,SYNTH-BANK-001573,SYNTH-LEDGER-001573,MATCH,NONE
SYNTH-CASE-001574,SYNTH-BANK-001574,SYNTH-LEDGER-001574,MATCH,NONE
SYNTH-CASE-001575,SYNTH-BANK-001575,SYNTH-LEDGER-001575,MATCH,NONE
SYNTH-CASE-001576,SYNTH-BANK-001576,SYNTH-LEDGER-001576,MATCH,NONE
SYNTH-CASE-001577,SYNTH-BANK-001577,SYNTH-LEDGER-001577,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001578,SYNTH-BANK-001578,SYNTH-LEDGER-001578,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001579,SYNTH-BANK-001579,SYNTH-LEDGER-001579,MATCH,NONE
SYNTH-CASE-001580,SYNTH-BANK-001580,SYNTH-LEDGER-001580,MATCH,NONE
SYNTH-CASE-001581,SYNTH-BANK-001581,SYNTH-LEDGER-001581,MATCH,NONE
SYNTH-CASE-001582,SYNTH-BANK-001582,SYNTH-LEDGER-001582,MATCH,NONE
SYNTH-CASE-001583,SYNTH-BANK-001583,SYNTH-LEDGER-001583,DUPLICATE,DUPLICATE
SYNTH-CASE-001584,SYNTH-BANK-001584,SYNTH-LEDGER-001584,MATCH,NONE
SYNTH-CASE-001585,SYNTH-BANK-001585,SYNTH-LEDGER-001585,MATCH,NONE
SYNTH-CASE-001586,SYNTH-BANK-001586,SYNTH-LEDGER-001586,DUPLICATE,DUPLICATE
SYNTH-CASE-001587,SYNTH-BANK-001587,SYNTH-LEDGER-001587,MATCH,NONE
SYNTH-CASE-001588,SYNTH-BANK-001588,SYNTH-LEDGER-001588,MATCH,NONE
SYNTH-CASE-001589,SYNTH-BANK-001589,SYNTH-LEDGER-001589,MATCH,NONE
SYNTH-CASE-001590,SYNTH-BANK-001590,SYNTH-LEDGER-001590,MATCH,NONE
SYNTH-CASE-001591,SYNTH-BANK-001591,SYNTH-LEDGER-001591,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001592,SYNTH-BANK-001592,SYNTH-LEDGER-001592,MATCH,NONE
SYNTH-CASE-001593,SYNTH-BANK-001593,SYNTH-LEDGER-001593,MATCH,NONE
SYNTH-CASE-001594,SYNTH-BANK-001594,SYNTH-LEDGER-001594,DUPLICATE,DUPLICATE
SYNTH-CASE-001595,SYNTH-BANK-001595,SYNTH-LEDGER-001595,MATCH,NONE
SYNTH-CASE-001596,SYNTH-BANK-001596,SYNTH-LEDGER-001596,MATCH,NONE
SYNTH-CASE-001597,SYNTH-BANK-001597,SYNTH-LEDGER-001597,MATCH,NONE
SYNTH-CASE-001598,SYNTH-BANK-001598,SYNTH-LEDGER-001598,MATCH,NONE
SYNTH-CASE-001599,SYNTH-BANK-001599,SYNTH-LEDGER-001599,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001600,SYNTH-BANK-001600,SYNTH-LEDGER-001600,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001601,SYNTH-BANK-001601,SYNTH-LEDGER-001601,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001602,,SYNTH-LEDGER-001602,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001603,SYNTH-BANK-001603,SYNTH-LEDGER-001603,MATCH,NONE
SYNTH-CASE-001604,SYNTH-BANK-001604,SYNTH-LEDGER-001604,MATCH,NONE
SYNTH-CASE-001605,SYNTH-BANK-001605,SYNTH-LEDGER-001605,MATCH,NONE
SYNTH-CASE-001606,SYNTH-BANK-001606,SYNTH-LEDGER-001606,MATCH,NONE
SYNTH-CASE-001607,SYNTH-BANK-001607,SYNTH-LEDGER-001607,MATCH,NONE
SYNTH-CASE-001608,SYNTH-BANK-001608,SYNTH-LEDGER-001608,MATCH,NONE
SYNTH-CASE-001609,SYNTH-BANK-001609,SYNTH-LEDGER-001609,MATCH,NONE
SYNTH-CASE-001610,SYNTH-BANK-001610,SYNTH-LEDGER-001610,MATCH,NONE
SYNTH-CASE-001611,SYNTH-BANK-001611,SYNTH-LEDGER-001611,MATCH,NONE
SYNTH-CASE-001612,SYNTH-BANK-001612,SYNTH-LEDGER-001612,MATCH,NONE
SYNTH-CASE-001613,SYNTH-BANK-001613,SYNTH-LEDGER-001613,MATCH,NONE
SYNTH-CASE-001614,SYNTH-BANK-001614,SYNTH-LEDGER-001614,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001615,SYNTH-BANK-001615,SYNTH-LEDGER-001615,MATCH,NONE
SYNTH-CASE-001616,SYNTH-BANK-001616,SYNTH-LEDGER-001616,MATCH,NONE
SYNTH-CASE-001617,SYNTH-BANK-001617,SYNTH-LEDGER-001617,MATCH,NONE
SYNTH-CASE-001618,SYNTH-BANK-001618,SYNTH-LEDGER-001618,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001619,SYNTH-BANK-001619,SYNTH-LEDGER-001619,MATCH,NONE
SYNTH-CASE-001620,SYNTH-BANK-001620,SYNTH-LEDGER-001620,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001621,SYNTH-BANK-001621,SYNTH-LEDGER-001621,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001622,SYNTH-BANK-001622,SYNTH-LEDGER-001622,MATCH,NONE
SYNTH-CASE-001623,SYNTH-BANK-001623,SYNTH-LEDGER-001623,MATCH,NONE
SYNTH-CASE-001624,SYNTH-BANK-001624,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001625,SYNTH-BANK-001625,SYNTH-LEDGER-001625,MATCH,NONE
SYNTH-CASE-001626,SYNTH-BANK-001626,SYNTH-LEDGER-001626,MATCH,NONE
SYNTH-CASE-001627,SYNTH-BANK-001627,SYNTH-LEDGER-001627,MATCH,NONE
SYNTH-CASE-001628,SYNTH-BANK-001628,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001629,SYNTH-BANK-001629,SYNTH-LEDGER-001629,MATCH,NONE
SYNTH-CASE-001630,SYNTH-BANK-001630,SYNTH-LEDGER-001630,MATCH,NONE
SYNTH-CASE-001631,SYNTH-BANK-001631,SYNTH-LEDGER-001631,MATCH,NONE
SYNTH-CASE-001632,SYNTH-BANK-001632,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001633,SYNTH-BANK-001633,SYNTH-LEDGER-001633,MATCH,NONE
SYNTH-CASE-001634,SYNTH-BANK-001634,SYNTH-LEDGER-001634,MATCH,NONE
SYNTH-CASE-001635,SYNTH-BANK-001635,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001636,SYNTH-BANK-001636,SYNTH-LEDGER-001636,MATCH,NONE
SYNTH-CASE-001637,SYNTH-BANK-001637,SYNTH-LEDGER-001637,MATCH,NONE
SYNTH-CASE-001638,SYNTH-BANK-001638,SYNTH-LEDGER-001638,MATCH,NONE
SYNTH-CASE-001639,SYNTH-BANK-001639,SYNTH-LEDGER-001639,MATCH,NONE
SYNTH-CASE-001640,SYNTH-BANK-001640,SYNTH-LEDGER-001640,MATCH,NONE
SYNTH-CASE-001641,SYNTH-BANK-001641,SYNTH-LEDGER-001641,MATCH,NONE
SYNTH-CASE-001642,SYNTH-BANK-001642,SYNTH-LEDGER-001642,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001643,SYNTH-BANK-001643,SYNTH-LEDGER-001643,MATCH,NONE
SYNTH-CASE-001644,SYNTH-BANK-001644,SYNTH-LEDGER-001644,MATCH,NONE
SYNTH-CASE-001645,SYNTH-BANK-001645,SYNTH-LEDGER-001645,MATCH,NONE
SYNTH-CASE-001646,SYNTH-BANK-001646,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001647,SYNTH-BANK-001647,SYNTH-LEDGER-001647,DUPLICATE,DUPLICATE
SYNTH-CASE-001648,SYNTH-BANK-001648,SYNTH-LEDGER-001648,MATCH,NONE
SYNTH-CASE-001649,SYNTH-BANK-001649,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001650,SYNTH-BANK-001650,SYNTH-LEDGER-001650,MATCH,NONE
SYNTH-CASE-001651,SYNTH-BANK-001651,SYNTH-LEDGER-001651,MATCH,NONE
SYNTH-CASE-001652,SYNTH-BANK-001652,SYNTH-LEDGER-001652,MATCH,NONE
SYNTH-CASE-001653,SYNTH-BANK-001653,SYNTH-LEDGER-001653,MATCH,NONE
SYNTH-CASE-001654,SYNTH-BANK-001654,SYNTH-LEDGER-001654,MATCH,NONE
SYNTH-CASE-001655,SYNTH-BANK-001655,SYNTH-LEDGER-001655,MATCH,NONE
SYNTH-CASE-001656,SYNTH-BANK-001656,SYNTH-LEDGER-001656,MATCH,NONE
SYNTH-CASE-001657,SYNTH-BANK-001657,SYNTH-LEDGER-001657,MATCH,NONE
SYNTH-CASE-001658,SYNTH-BANK-001658,SYNTH-LEDGER-001658,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001659,SYNTH-BANK-001659,SYNTH-LEDGER-001659,MATCH,NONE
SYNTH-CASE-001660,SYNTH-BANK-001660,SYNTH-LEDGER-001660,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001661,SYNTH-BANK-001661,SYNTH-LEDGER-001661,MATCH,NONE
SYNTH-CASE-001662,SYNTH-BANK-001662,SYNTH-LEDGER-001662,MATCH,NONE
SYNTH-CASE-001663,SYNTH-BANK-001663,SYNTH-LEDGER-001663,MATCH,NONE
SYNTH-CASE-001664,SYNTH-BANK-001664,SYNTH-LEDGER-001664,MATCH,NONE
SYNTH-CASE-001665,SYNTH-BANK-001665,SYNTH-LEDGER-001665,MATCH,NONE
SYNTH-CASE-001666,SYNTH-BANK-001666,SYNTH-LEDGER-001666,MATCH,NONE
SYNTH-CASE-001667,SYNTH-BANK-001667,SYNTH-LEDGER-001667,DUPLICATE,DUPLICATE
SYNTH-CASE-001668,SYNTH-BANK-001668,SYNTH-LEDGER-001668,MATCH,NONE
SYNTH-CASE-001669,SYNTH-BANK-001669,SYNTH-LEDGER-001669,MATCH,NONE
SYNTH-CASE-001670,SYNTH-BANK-001670,SYNTH-LEDGER-001670,MATCH,NONE
SYNTH-CASE-001671,SYNTH-BANK-001671,SYNTH-LEDGER-001671,MATCH,NONE
SYNTH-CASE-001672,SYNTH-BANK-001672,SYNTH-LEDGER-001672,MATCH,NONE
SYNTH-CASE-001673,SYNTH-BANK-001673,SYNTH-LEDGER-001673,MATCH,NONE
SYNTH-CASE-001674,SYNTH-BANK-001674,SYNTH-LEDGER-001674,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001675,SYNTH-BANK-001675,SYNTH-LEDGER-001675,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001676,SYNTH-BANK-001676,SYNTH-LEDGER-001676,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001677,SYNTH-BANK-001677,SYNTH-LEDGER-001677,MATCH,NONE
SYNTH-CASE-001678,SYNTH-BANK-001678,SYNTH-LEDGER-001678,MATCH,NONE
SYNTH-CASE-001679,SYNTH-BANK-001679,SYNTH-LEDGER-001679,MATCH,NONE
SYNTH-CASE-001680,SYNTH-BANK-001680,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001681,SYNTH-BANK-001681,SYNTH-LEDGER-001681,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001682,,SYNTH-LEDGER-001682,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001683,SYNTH-BANK-001683,SYNTH-LEDGER-001683,MATCH,NONE
SYNTH-CASE-001684,SYNTH-BANK-001684,SYNTH-LEDGER-001684,MATCH,NONE
SYNTH-CASE-001685,SYNTH-BANK-001685,SYNTH-LEDGER-001685,MATCH,NONE
SYNTH-CASE-001686,SYNTH-BANK-001686,SYNTH-LEDGER-001686,MATCH,NONE
SYNTH-CASE-001687,SYNTH-BANK-001687,SYNTH-LEDGER-001687,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001688,SYNTH-BANK-001688,SYNTH-LEDGER-001688,MATCH,NONE
SYNTH-CASE-001689,SYNTH-BANK-001689,SYNTH-LEDGER-001689,MATCH,NONE
SYNTH-CASE-001690,SYNTH-BANK-001690,SYNTH-LEDGER-001690,MATCH,NONE
SYNTH-CASE-001691,SYNTH-BANK-001691,SYNTH-LEDGER-001691,MATCH,NONE
SYNTH-CASE-001692,SYNTH-BANK-001692,SYNTH-LEDGER-001692,MATCH,NONE
SYNTH-CASE-001693,SYNTH-BANK-001693,SYNTH-LEDGER-001693,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001694,SYNTH-BANK-001694,SYNTH-LEDGER-001694,MATCH,NONE
SYNTH-CASE-001695,SYNTH-BANK-001695,SYNTH-LEDGER-001695,MATCH,NONE
SYNTH-CASE-001696,SYNTH-BANK-001696,SYNTH-LEDGER-001696,MATCH,NONE
SYNTH-CASE-001697,SYNTH-BANK-001697,SYNTH-LEDGER-001697,DUPLICATE,DUPLICATE
SYNTH-CASE-001698,SYNTH-BANK-001698,SYNTH-LEDGER-001698,MATCH,NONE
SYNTH-CASE-001699,SYNTH-BANK-001699,SYNTH-LEDGER-001699,MATCH,NONE
SYNTH-CASE-001700,SYNTH-BANK-001700,SYNTH-LEDGER-001700,MATCH,NONE
SYNTH-CASE-001701,SYNTH-BANK-001701,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001702,SYNTH-BANK-001702,SYNTH-LEDGER-001702,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001703,SYNTH-BANK-001703,SYNTH-LEDGER-001703,MATCH,NONE
SYNTH-CASE-001704,SYNTH-BANK-001704,SYNTH-LEDGER-001704,MATCH,NONE
SYNTH-CASE-001705,SYNTH-BANK-001705,SYNTH-LEDGER-001705,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001706,SYNTH-BANK-001706,SYNTH-LEDGER-001706,MATCH,NONE
SYNTH-CASE-001707,SYNTH-BANK-001707,SYNTH-LEDGER-001707,MATCH,NONE
SYNTH-CASE-001708,SYNTH-BANK-001708,SYNTH-LEDGER-001708,MATCH,NONE
SYNTH-CASE-001709,SYNTH-BANK-001709,SYNTH-LEDGER-001709,MATCH,NONE
SYNTH-CASE-001710,SYNTH-BANK-001710,SYNTH-LEDGER-001710,MATCH,NONE
SYNTH-CASE-001711,SYNTH-BANK-001711,SYNTH-LEDGER-001711,MATCH,NONE
SYNTH-CASE-001712,SYNTH-BANK-001712,SYNTH-LEDGER-001712,MATCH,NONE
SYNTH-CASE-001713,SYNTH-BANK-001713,SYNTH-LEDGER-001713,MATCH,NONE
SYNTH-CASE-001714,SYNTH-BANK-001714,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001715,SYNTH-BANK-001715,SYNTH-LEDGER-001715,MATCH,NONE
SYNTH-CASE-001716,SYNTH-BANK-001716,SYNTH-LEDGER-001716,MATCH,NONE
SYNTH-CASE-001717,SYNTH-BANK-001717,SYNTH-LEDGER-001717,MATCH,NONE
SYNTH-CASE-001718,SYNTH-BANK-001718,SYNTH-LEDGER-001718,MATCH,NONE
SYNTH-CASE-001719,SYNTH-BANK-001719,SYNTH-LEDGER-001719,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001720,SYNTH-BANK-001720,SYNTH-LEDGER-001720,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001721,SYNTH-BANK-001721,SYNTH-LEDGER-001721,MATCH,NONE
SYNTH-CASE-001722,SYNTH-BANK-001722,SYNTH-LEDGER-001722,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001723,SYNTH-BANK-001723,SYNTH-LEDGER-001723,MATCH,NONE
SYNTH-CASE-001724,SYNTH-BANK-001724,SYNTH-LEDGER-001724,MATCH,NONE
SYNTH-CASE-001725,SYNTH-BANK-001725,SYNTH-LEDGER-001725,MATCH,NONE
SYNTH-CASE-001726,SYNTH-BANK-001726,SYNTH-LEDGER-001726,MATCH,NONE
SYNTH-CASE-001727,SYNTH-BANK-001727,SYNTH-LEDGER-001727,MATCH,NONE
SYNTH-CASE-001728,SYNTH-BANK-001728,SYNTH-LEDGER-001728,MATCH,NONE
SYNTH-CASE-001729,SYNTH-BANK-001729,SYNTH-LEDGER-001729,MATCH,NONE
SYNTH-CASE-001730,SYNTH-BANK-001730,SYNTH-LEDGER-001730,MATCH,NONE
SYNTH-CASE-001731,SYNTH-BANK-001731,SYNTH-LEDGER-001731,MATCH,NONE
SYNTH-CASE-001732,SYNTH-BANK-001732,SYNTH-LEDGER-001732,MATCH,NONE
SYNTH-CASE-001733,SYNTH-BANK-001733,SYNTH-LEDGER-001733,MATCH,NONE
SYNTH-CASE-001734,SYNTH-BANK-001734,SYNTH-LEDGER-001734,MATCH,NONE
SYNTH-CASE-001735,SYNTH-BANK-001735,SYNTH-LEDGER-001735,MATCH,NONE
SYNTH-CASE-001736,SYNTH-BANK-001736,SYNTH-LEDGER-001736,MATCH,NONE
SYNTH-CASE-001737,SYNTH-BANK-001737,SYNTH-LEDGER-001737,MATCH,NONE
SYNTH-CASE-001738,SYNTH-BANK-001738,SYNTH-LEDGER-001738,MATCH,NONE
SYNTH-CASE-001739,SYNTH-BANK-001739,SYNTH-LEDGER-001739,MATCH,NONE
SYNTH-CASE-001740,SYNTH-BANK-001740,SYNTH-LEDGER-001740,MATCH,NONE
SYNTH-CASE-001741,SYNTH-BANK-001741,SYNTH-LEDGER-001741,MATCH,NONE
SYNTH-CASE-001742,,SYNTH-LEDGER-001742,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001743,SYNTH-BANK-001743,SYNTH-LEDGER-001743,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001744,SYNTH-BANK-001744,SYNTH-LEDGER-001744,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001745,SYNTH-BANK-001745,SYNTH-LEDGER-001745,MATCH,NONE
SYNTH-CASE-001746,SYNTH-BANK-001746,SYNTH-LEDGER-001746,MATCH,NONE
SYNTH-CASE-001747,SYNTH-BANK-001747,SYNTH-LEDGER-001747,MATCH,NONE
SYNTH-CASE-001748,SYNTH-BANK-001748,SYNTH-LEDGER-001748,MATCH,NONE
SYNTH-CASE-001749,SYNTH-BANK-001749,SYNTH-LEDGER-001749,MATCH,NONE
SYNTH-CASE-001750,SYNTH-BANK-001750,SYNTH-LEDGER-001750,MATCH,NONE
SYNTH-CASE-001751,SYNTH-BANK-001751,SYNTH-LEDGER-001751,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001752,SYNTH-BANK-001752,SYNTH-LEDGER-001752,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001753,SYNTH-BANK-001753,SYNTH-LEDGER-001753,MATCH,NONE
SYNTH-CASE-001754,SYNTH-BANK-001754,SYNTH-LEDGER-001754,MATCH,NONE
SYNTH-CASE-001755,SYNTH-BANK-001755,SYNTH-LEDGER-001755,MATCH,NONE
SYNTH-CASE-001756,SYNTH-BANK-001756,SYNTH-LEDGER-001756,MATCH,NONE
SYNTH-CASE-001757,SYNTH-BANK-001757,SYNTH-LEDGER-001757,MATCH,NONE
SYNTH-CASE-001758,SYNTH-BANK-001758,SYNTH-LEDGER-001758,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001759,SYNTH-BANK-001759,SYNTH-LEDGER-001759,MATCH,NONE
SYNTH-CASE-001760,SYNTH-BANK-001760,SYNTH-LEDGER-001760,MATCH,NONE
SYNTH-CASE-001761,SYNTH-BANK-001761,SYNTH-LEDGER-001761,MATCH,NONE
SYNTH-CASE-001762,SYNTH-BANK-001762,SYNTH-LEDGER-001762,MATCH,NONE
SYNTH-CASE-001763,SYNTH-BANK-001763,SYNTH-LEDGER-001763,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001764,SYNTH-BANK-001764,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001765,SYNTH-BANK-001765,SYNTH-LEDGER-001765,MATCH,NONE
SYNTH-CASE-001766,SYNTH-BANK-001766,SYNTH-LEDGER-001766,MATCH,NONE
SYNTH-CASE-001767,SYNTH-BANK-001767,SYNTH-LEDGER-001767,MATCH,NONE
SYNTH-CASE-001768,SYNTH-BANK-001768,SYNTH-LEDGER-001768,MATCH,NONE
SYNTH-CASE-001769,SYNTH-BANK-001769,SYNTH-LEDGER-001769,MATCH,NONE
SYNTH-CASE-001770,SYNTH-BANK-001770,SYNTH-LEDGER-001770,MATCH,NONE
SYNTH-CASE-001771,SYNTH-BANK-001771,SYNTH-LEDGER-001771,MATCH,NONE
SYNTH-CASE-001772,SYNTH-BANK-001772,SYNTH-LEDGER-001772,MATCH,NONE
SYNTH-CASE-001773,SYNTH-BANK-001773,SYNTH-LEDGER-001773,MATCH,NONE
SYNTH-CASE-001774,SYNTH-BANK-001774,SYNTH-LEDGER-001774,MATCH,NONE
SYNTH-CASE-001775,SYNTH-BANK-001775,SYNTH-LEDGER-001775,MATCH,NONE
SYNTH-CASE-001776,SYNTH-BANK-001776,SYNTH-LEDGER-001776,MATCH,NONE
SYNTH-CASE-001777,SYNTH-BANK-001777,SYNTH-LEDGER-001777,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001778,SYNTH-BANK-001778,SYNTH-LEDGER-001778,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001779,SYNTH-BANK-001779,SYNTH-LEDGER-001779,MATCH,NONE
SYNTH-CASE-001780,SYNTH-BANK-001780,SYNTH-LEDGER-001780,MATCH,NONE
SYNTH-CASE-001781,SYNTH-BANK-001781,SYNTH-LEDGER-001781,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001782,SYNTH-BANK-001782,SYNTH-LEDGER-001782,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001783,SYNTH-BANK-001783,SYNTH-LEDGER-001783,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001784,SYNTH-BANK-001784,SYNTH-LEDGER-001784,MATCH,NONE
SYNTH-CASE-001785,SYNTH-BANK-001785,SYNTH-LEDGER-001785,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001786,SYNTH-BANK-001786,SYNTH-LEDGER-001786,DUPLICATE,DUPLICATE
SYNTH-CASE-001787,SYNTH-BANK-001787,SYNTH-LEDGER-001787,MATCH,NONE
SYNTH-CASE-001788,SYNTH-BANK-001788,SYNTH-LEDGER-001788,MATCH,NONE
SYNTH-CASE-001789,SYNTH-BANK-001789,SYNTH-LEDGER-001789,MATCH,NONE
SYNTH-CASE-001790,SYNTH-BANK-001790,SYNTH-LEDGER-001790,MATCH,NONE
SYNTH-CASE-001791,SYNTH-BANK-001791,SYNTH-LEDGER-001791,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001792,SYNTH-BANK-001792,SYNTH-LEDGER-001792,MATCH,NONE
SYNTH-CASE-001793,SYNTH-BANK-001793,SYNTH-LEDGER-001793,MATCH,NONE
SYNTH-CASE-001794,SYNTH-BANK-001794,SYNTH-LEDGER-001794,MATCH,NONE
SYNTH-CASE-001795,SYNTH-BANK-001795,SYNTH-LEDGER-001795,MATCH,NONE
SYNTH-CASE-001796,SYNTH-BANK-001796,SYNTH-LEDGER-001796,DUPLICATE,DUPLICATE
SYNTH-CASE-001797,SYNTH-BANK-001797,SYNTH-LEDGER-001797,MATCH,NONE
SYNTH-CASE-001798,SYNTH-BANK-001798,SYNTH-LEDGER-001798,MATCH,NONE
SYNTH-CASE-001799,SYNTH-BANK-001799,SYNTH-LEDGER-001799,MATCH,NONE
SYNTH-CASE-001800,SYNTH-BANK-001800,SYNTH-LEDGER-001800,MATCH,NONE
SYNTH-CASE-001801,SYNTH-BANK-001801,SYNTH-LEDGER-001801,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001802,SYNTH-BANK-001802,SYNTH-LEDGER-001802,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001803,SYNTH-BANK-001803,SYNTH-LEDGER-001803,MATCH,NONE
SYNTH-CASE-001804,SYNTH-BANK-001804,SYNTH-LEDGER-001804,MATCH,NONE
SYNTH-CASE-001805,SYNTH-BANK-001805,SYNTH-LEDGER-001805,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001806,SYNTH-BANK-001806,SYNTH-LEDGER-001806,MATCH,NONE
SYNTH-CASE-001807,SYNTH-BANK-001807,SYNTH-LEDGER-001807,MATCH,NONE
SYNTH-CASE-001808,SYNTH-BANK-001808,SYNTH-LEDGER-001808,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001809,SYNTH-BANK-001809,SYNTH-LEDGER-001809,MATCH,NONE
SYNTH-CASE-001810,SYNTH-BANK-001810,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001811,SYNTH-BANK-001811,SYNTH-LEDGER-001811,MATCH,NONE
SYNTH-CASE-001812,SYNTH-BANK-001812,SYNTH-LEDGER-001812,MATCH,NONE
SYNTH-CASE-001813,SYNTH-BANK-001813,SYNTH-LEDGER-001813,MATCH,NONE
SYNTH-CASE-001814,SYNTH-BANK-001814,SYNTH-LEDGER-001814,MATCH,NONE
SYNTH-CASE-001815,SYNTH-BANK-001815,SYNTH-LEDGER-001815,MATCH,NONE
SYNTH-CASE-001816,SYNTH-BANK-001816,SYNTH-LEDGER-001816,MATCH,NONE
SYNTH-CASE-001817,SYNTH-BANK-001817,SYNTH-LEDGER-001817,MATCH,NONE
SYNTH-CASE-001818,SYNTH-BANK-001818,SYNTH-LEDGER-001818,DUPLICATE,DUPLICATE
SYNTH-CASE-001819,SYNTH-BANK-001819,SYNTH-LEDGER-001819,MATCH,NONE
SYNTH-CASE-001820,SYNTH-BANK-001820,SYNTH-LEDGER-001820,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001821,SYNTH-BANK-001821,SYNTH-LEDGER-001821,MATCH,NONE
SYNTH-CASE-001822,SYNTH-BANK-001822,SYNTH-LEDGER-001822,MATCH,NONE
SYNTH-CASE-001823,SYNTH-BANK-001823,SYNTH-LEDGER-001823,MATCH,NONE
SYNTH-CASE-001824,SYNTH-BANK-001824,SYNTH-LEDGER-001824,MATCH,NONE
SYNTH-CASE-001825,SYNTH-BANK-001825,SYNTH-LEDGER-001825,MATCH,NONE
SYNTH-CASE-001826,SYNTH-BANK-001826,SYNTH-LEDGER-001826,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001827,SYNTH-BANK-001827,SYNTH-LEDGER-001827,MATCH,NONE
SYNTH-CASE-001828,SYNTH-BANK-001828,SYNTH-LEDGER-001828,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001829,SYNTH-BANK-001829,SYNTH-LEDGER-001829,MATCH,NONE
SYNTH-CASE-001830,SYNTH-BANK-001830,SYNTH-LEDGER-001830,MATCH,NONE
SYNTH-CASE-001831,SYNTH-BANK-001831,SYNTH-LEDGER-001831,MATCH,NONE
SYNTH-CASE-001832,SYNTH-BANK-001832,SYNTH-LEDGER-001832,MATCH,NONE
SYNTH-CASE-001833,SYNTH-BANK-001833,SYNTH-LEDGER-001833,MATCH,NONE
