ledger_id,timestamp,amount,direction,merchant,reference,invoice_id
SYNTH-LEDGER-001219,2026-07-11 16:53:00,1272.05,CREDIT,BIGBASKET INDIA,UPI933757,SYNTH-INV-001219
SYNTH-LEDGER-001220,2026-07-11 19:59:00,1518.91,CREDIT,Ola Mobility,UPI737852,SYNTH-INV-001220
SYNTH-LEDGER-001221,2026-05-19 22:06:00,573.79,CREDIT,UBER INDIA,UPI184067,SYNTH-INV-001221
SYNTH-LEDGER-001222,2026-05-07 20:32:00,996.62,DEBIT,Ola Mobility,UPI255346,SYNTH-INV-001222
SYNTH-LEDGER-001223,2026-06-22 17:18:00,1971.77,CREDIT,SWIGGY,UPI990310,SYNTH-INV-001223
SYNTH-LEDGER-001224,2026-06-17 06:22:00,674.59,DEBIT,BOOKMYSHOW.COM,UPI587947,SYNTH-INV-001224
SYNTH-LEDGER-001225,2026-06-08 02:19:00,1161.8,CREDIT,Ola Mobility,UPI399200,SYNTH-INV-001225
SYNTH-LEDGER-001226,2026-07-16 20:18:00,1163.88,CREDIT,Uber Technologies,UPI811018,SYNTH-INV-001226
SYNTH-LEDGER-001227,2026-05-08 04:58:00,3557.37,CREDIT,METRO INDIA,UPI273055,SYNTH-INV-001227
SYNTH-LEDGER-001228,2026-05-30 05:38:00,2490.86,CREDIT,APOLLO PHARMACY,UPI139125,SYNTH-INV-001228
SYNTH-LEDGER-001229,2026-07-30 00:56:00,735.94,CREDIT,DOMINOS,UPI902530,SYNTH-INV-001229
SYNTH-LEDGER-001230,2026-06-29 19:44:00,282.71,DEBIT,SWIGGY,UPI588745,SYNTH-INV-001230
SYNTH-LEDGER-001231,2026-05-03 19:31:00,1414.15,CREDIT,FLIPKART PAY,UPI947918,SYNTH-INV-001231
SYNTH-LEDGER-001232,2026-06-13 04:15:00,1893.86,DEBIT,ZOMATO,UPI894108,SYNTH-INV-001232
SYNTH-LEDGER-001233,2026-05-03 15:40:00,3175.38,CREDIT,NYKAA.COM,UPI351496,SYNTH-INV-001233
SYNTH-LEDGER-001234,2026-06-21 20:52:00,2848.62,CREDIT,IRCTC RAIL,UPI-601002,SYNTH-INV-001234
SYNTH-LEDGER-001235,2026-07-28 12:07:00,498.44,CREDIT,Decathlon Sports,UPI493435,SYNTH-INV-001235
SYNTH-LEDGER-001236,2026-06-22 22:06:00,1953.71,CREDIT,METRO CASH & CARRY,UPI-645378,SYNTH-INV-001236
SYNTH-LEDGER-001237,2026-07-17 10:54:00,1164.9,CREDIT,DOMINO'S PIZZA,UPI444791,SYNTH-INV-001237
SYNTH-LEDGER-001238,2026-06-06 21:33:00,1205.0,CREDIT,UBER,UPI856517,SYNTH-INV-001238
SYNTH-LEDGER-001239,2026-06-05 19:10:00,732.76,CREDIT,AMAZON PAY,UPI391633,SYNTH-INV-001239
SYNTH-LEDGER-001240,2026-05-30 04:25:00,1059.71,DEBIT,BMS,UPI131114,SYNTH-INV-001240
SYNTH-LEDGER-001241,2026-06-22 09:32:00,855.62,DEBIT,METRO CASH & CARRY,UPI-289853,SYNTH-INV-001241
SYNTH-LEDGER-001242,2026-06-25 11:50:00,980.93,CREDIT,BOOKMYSHOW.COM,UPI979304,SYNTH-INV-001242
SYNTH-LEDGER-001243,2026-06-05 19:23:00,3661.74,CREDIT,URBANCLAP,UPI-398704,SYNTH-INV-001243
SYNTH-LEDGER-001244,2026-05-06 20:03:00,1824.53,CREDIT,MYNTRA PAY,UPI430189,SYNTH-INV-001244
SYNTH-LEDGER-001245,2026-06-17 16:48:00,278.19,CREDIT,Urban Company India,UPI-267832,SYNTH-INV-001245
SYNTH-LEDGER-001246,2026-05-03 22:42:00,893.87,CREDIT,DOMINOS INDIA,UPI799653,SYNTH-INV-001246
SYNTH-LEDGER-001247,2026-06-02 22:25:00,1234.44,CREDIT,IRCTC E-TICKETING,UPI-818855,SYNTH-INV-001247
SYNTH-LEDGER-001248,2026-05-23 06:47:00,2983.92,DEBIT,IRCTC E-TICKETING,UPI-963830,SYNTH-INV-001248
SYNTH-LEDGER-001249,2026-07-12 21:17:00,563.44,CREDIT,Reliance Retail Ltd,UPI678598,SYNTH-INV-001249
SYNTH-LEDGER-001250,2026-07-14 03:44:00,1941.78,CREDIT,DOMINOS INDIA,UPI903872,SYNTH-INV-001250
SYNTH-LEDGER-001251,2026-07-22 11:20:00,1075.81,CREDIT,Flipkart Internet,UPI979399,SYNTH-INV-001251
SYNTH-LEDGER-001252,2026-06-05 22:06:00,184.04,DEBIT,Ola Mobility,UPI350344,SYNTH-INV-001252
SYNTH-LEDGER-001253,2026-06-22 14:14:00,1857.78,CREDIT,DOMINOS,UPI655275,SYNTH-INV-001253
SYNTH-LEDGER-001254,2026-06-15 19:56:00,770.85,DEBIT,DOMINOS,UPI317112,SYNTH-INV-001254
SYNTH-LEDGER-001255,2026-07-11 06:08:00,1610.74,CREDIT,UBER,UPI394333,SYNTH-INV-001255
SYNTH-LEDGER-001256,2026-06-27 05:48:00,994.3,CREDIT,AMAZON PAY,UPI203238,SYNTH-INV-001256
SYNTH-LEDGER-001257,2026-07-26 01:18:00,917.39,CREDIT,Amazon India,UPI242291,SYNTH-INV-001257
SYNTH-LEDGER-001258,2026-06-14 18:13:00,1271.95,DEBIT,DOMINOS INDIA,UPI347052,SYNTH-INV-001258
SYNTH-LEDGER-001259,2026-05-09 06:52:00,2030.93,DEBIT,Zomato Ltd,UPI-955046,SYNTH-INV-001259
SYNTH-LEDGER-001260,2026-05-16 11:50:00,548.47,CREDIT,SWIGGY,UPI-754334,SYNTH-INV-001260
SYNTH-LEDGER-001261,2026-07-09 18:11:00,581.72,CREDIT,ZOMATO*BANGALORE,UPI670766,SYNTH-INV-001261
SYNTH-LEDGER-001262,2026-07-27 14:09:00,640.53,CREDIT,OLA CABS,UPI516736,SYNTH-INV-001262
SYNTH-LEDGER-001263,2026-06-03 19:30:00,1020.86,DEBIT,BIGBASKET,UPI602495,SYNTH-INV-001263
SYNTH-LEDGER-001264,2026-06-26 04:09:00,7503.7,CREDIT,AMAZON PAY,UPI209011,SYNTH-INV-001264
SYNTH-LEDGER-001265,2026-05-25 16:24:00,876.81,CREDIT,DOMINOS INDIA,UPI460647,SYNTH-INV-001265
SYNTH-LEDGER-001266,2026-06-27 15:17:00,606.01,DEBIT,SWIGGY,UPI753733,SYNTH-INV-001266
SYNTH-LEDGER-001267,2026-05-09 23:10:00,5348.83,CREDIT,IRCTC E-TICKETING,UPI-750544,SYNTH-INV-001267
SYNTH-LEDGER-001268,2026-05-08 13:32:00,890.45,CREDIT,Myntra Designs,UPI450823,SYNTH-INV-001268
SYNTH-LEDGER-001269,2026-07-15 10:57:00,424.96,CREDIT,DOMINO'S PIZZA,UPI-433841,SYNTH-INV-001269
SYNTH-LEDGER-001270,2026-05-13 22:20:00,2218.49,CREDIT,Ola Mobility,UPI639005,SYNTH-INV-001270
SYNTH-LEDGER-001271,2026-05-21 05:06:00,996.14,DEBIT,AMAZON PAY,UPI-201110,SYNTH-INV-001271
SYNTH-LEDGER-001272,2026-05-09 01:10:00,825.87,CREDIT,FLIPKART PAY,UPI-355316,SYNTH-INV-001272
SYNTH-LEDGER-001273,2026-06-13 11:04:00,2446.31,CREDIT,Myntra Designs,UPI683712,SYNTH-INV-001273
SYNTH-LEDGER-001274,2026-06-21 10:22:00,4030.52,CREDIT,Nykaa E-Retail,UPI-477517,SYNTH-INV-001274
SYNTH-LEDGER-001275,2026-07-21 06:08:00,2188.77,CREDIT,CROMA RETAIL,UPI395416,SYNTH-INV-001275
SYNTH-LEDGER-001276,2026-05-07 01:04:00,1446.72,DEBIT,Flipkart Internet,UPI755155,SYNTH-INV-001276
SYNTH-LEDGER-001277,2026-07-26 12:20:00,864.28,CREDIT,Big Basket,UPI815707,SYNTH-INV-001277
SYNTH-LEDGER-001278,2026-05-26 07:54:00,2783.63,CREDIT,Decathlon Sports,UPI-660109,SYNTH-INV-001278
SYNTH-LEDGER-001279,2026-05-20 06:32:00,211.03,DEBIT,MYNTRA,UPI626300,SYNTH-INV-001279
SYNTH-LEDGER-001281,2026-07-03 00:05:00,429.53,CREDIT,IRCTC E-TICKETING,UPI682796,SYNTH-INV-001281
SYNTH-LEDGER-001282,2026-07-15 06:36:00,807.1,CREDIT,URBAN COMPANY,UPI827603,SYNTH-INV-001282
SYNTH-LEDGER-001283,2026-05-22 15:51:00,669.44,DEBIT,BOOKMYSHOW,UPI642505,SYNTH-INV-001283
SYNTH-LEDGER-001284,2026-07-07 20:26:00,1868.09,CREDIT,BIGBASKET,UPI181199,SYNTH-INV-001284
SYNTH-LEDGER-001285,2026-06-23 21:20:00,1186.16,DEBIT,BOOKMYSHOW,UPI627882,SYNTH-INV-001285
SYNTH-LEDGER-001286,2026-06-19 21:52:00,2032.27,CREDIT,FLIPKART PAY,UPI400464,SYNTH-INV-001286
SYNTH-LEDGER-001287,2026-05-11 02:33:00,484.56,CREDIT,NYKAA.COM,UPI378072,SYNTH-INV-001287
SYNTH-LEDGER-001288,2026-07-05 11:00:00,897.15,CREDIT,ZOMATO*BANGALORE,UPI141371,SYNTH-INV-001288
SYNTH-LEDGER-001289,2026-07-19 18:02:00,4886.6,CREDIT,Apollo Pharmacy Ltd,UPI607121,SYNTH-INV-001289
SYNTH-LEDGER-001290,2026-07-04 02:48:00,1805.37,CREDIT,OLA CABS,UPI964886,SYNTH-INV-001290
SYNTH-LEDGER-001291,2026-07-10 00:46:00,499.83,CREDIT,BIGBASKET,UPI978539,SYNTH-INV-001291
SYNTH-LEDGER-001292,2026-07-28 21:22:00,3857.4,CREDIT,METRO INDIA,UPI635852,SYNTH-INV-001292
SYNTH-LEDGER-001293,2026-06-27 06:02:00,504.95,CREDIT,Zomato Ltd,UPI338924,SYNTH-INV-001293
SYNTH-LEDGER-001294,2026-05-14 00:22:00,739.23,CREDIT,Ola Mobility,UPI428272,SYNTH-INV-001294
SYNTH-LEDGER-001295,2026-05-17 04:38:00,833.1,CREDIT,METRO INDIA,UPI938591,SYNTH-INV-001295
SYNTH-LEDGER-001296,2026-06-18 18:51:00,823.89,CREDIT,Swiggy India,UPI829030,SYNTH-INV-001296
SYNTH-LEDGER-001297,2026-07-06 15:50:00,370.9,CREDIT,FLIPKART PAY,UPI796250,SYNTH-INV-001297
SYNTH-LEDGER-001298,2026-07-25 23:37:00,1094.1,DEBIT,MYNTRA,UPI884102,SYNTH-INV-001298
SYNTH-LEDGER-001299,2026-05-01 15:16:00,679.15,DEBIT,Myntra Designs,UPI734645,SYNTH-INV-001299
SYNTH-LEDGER-001300,2026-05-26 01:50:00,848.6,CREDIT,OLA,UPI-272813,SYNTH-INV-001300
SYNTH-LEDGER-001301,2026-05-08 11:24:00,800.28,CREDIT,DECATHLON INDIA,UPI104663,SYNTH-INV-001301
SYNTH-LEDGER-001302,2026-05-24 13:43:00,1089.54,DEBIT,DOMINOS,UPI237626,SYNTH-INV-001302
SYNTH-LEDGER-001304,2026-07-07 06:18:00,889.45,CREDIT,Myntra Designs,UPI270452,SYNTH-INV-001304
SYNTH-LEDGER-001305,2026-07-07 18:34:00,511.0,CREDIT,BOOKMYSHOW.COM,UPI509015,SYNTH-INV-001305
SYNTH-LEDGER-001306,2026-05-01 11:43:00,812.61,DEBIT,Swiggy India,UPI631485,SYNTH-INV-001306
SYNTH-LEDGER-001307,2026-06-06 00:24:00,663.34,DEBIT,UBER INDIA,UPI-746333,SYNTH-INV-001307
SYNTH-LEDGER-001308,2026-06-04 17:22:00,2024.55,CREDIT,RELIANCE DIGITAL,UPI559711,SYNTH-INV-001308
SYNTH-LEDGER-001309,2026-07-28 13:16:00,3116.27,CREDIT,FLIPKART,UPI635452,SYNTH-INV-001309
SYNTH-LEDGER-001310,2026-05-25 19:07:00,1184.33,CREDIT,BMS,UPI-639730,SYNTH-INV-001310
SYNTH-LEDGER-001311,2026-07-21 08:18:00,563.86,CREDIT,Flipkart Internet,UPI510312,SYNTH-INV-001311
SYNTH-LEDGER-001312,2026-06-18 05:52:00,1190.26,CREDIT,URBANCLAP,UPI249490,SYNTH-INV-001312
SYNTH-LEDGER-001313,2026-07-06 20:12:00,966.04,CREDIT,Swiggy India,UPI117251,SYNTH-INV-001313
SYNTH-LEDGER-001314,2026-06-06 19:23:00,1955.53,DEBIT,BOOKMYSHOW.COM,UPI176766,SYNTH-INV-001314
SYNTH-LEDGER-001316,2026-07-28 13:40:00,2121.53,CREDIT,Croma Electronics,UPI-981695,SYNTH-INV-001316
SYNTH-LEDGER-001317,2026-06-09 00:24:00,1340.5,DEBIT,RELIANCE RETAIL,UPI901527,SYNTH-INV-001317
SYNTH-LEDGER-001318,2026-06-22 22:25:00,903.54,CREDIT,APOLLO PHARMACY,UPI-880674,SYNTH-INV-001318
SYNTH-LEDGER-001319,2026-05-14 07:22:00,1167.73,DEBIT,AMAZON,UPI155646,SYNTH-INV-001319
SYNTH-LEDGER-001320,2026-07-05 03:40:00,425.75,CREDIT,APOLLO,UPI-183247,SYNTH-INV-001320
SYNTH-LEDGER-001321,2026-06-25 11:00:00,903.92,DEBIT,Myntra Designs,UPI-373223,SYNTH-INV-001321
SYNTH-LEDGER-001322,2026-06-11 22:45:00,539.15,CREDIT,CROMA RETAIL,UPI355980,SYNTH-INV-001322
SYNTH-LEDGER-001323,2026-05-24 04:56:00,2121.18,CREDIT,OLA,UPI855003,SYNTH-INV-001323
SYNTH-LEDGER-001324,2026-06-27 07:23:00,1248.52,DEBIT,BIGBASKET INDIA,UPI-291641,SYNTH-INV-001324
SYNTH-LEDGER-001325,2026-07-28 11:34:00,5965.26,CREDIT,AMAZON PAY,UPI395310,SYNTH-INV-001325
SYNTH-LEDGER-001326,2026-07-15 16:53:00,877.66,CREDIT,Flipkart Internet,UPI-655969,SYNTH-INV-001326
SYNTH-LEDGER-001327,2026-05-08 10:27:00,1032.68,CREDIT,IRCTC E-TICKETING,UPI311435,SYNTH-INV-001327
SYNTH-LEDGER-001328,2026-05-24 10:08:00,471.31,CREDIT,METRO CASH & CARRY,UPI422958,SYNTH-INV-001328
SYNTH-LEDGER-001330,2026-07-24 05:00:00,3536.47,CREDIT,Big Basket,UPI962126,SYNTH-INV-001330
SYNTH-LEDGER-001331,2026-06-18 04:51:00,1059.43,CREDIT,UBER,UPI498395,SYNTH-INV-001331
SYNTH-LEDGER-001332,2026-05-22 01:29:00,772.15,CREDIT,Zomato Ltd,UPI678860,SYNTH-INV-001332
SYNTH-LEDGER-001333,2026-07-26 09:11:00,5201.44,CREDIT,NYKAA.COM,UPI-977437,SYNTH-INV-001333
SYNTH-LEDGER-001334,2026-07-12 12:23:00,4808.87,CREDIT,Croma Electronics,UPI512959,SYNTH-INV-001334
SYNTH-LEDGER-001335,2026-06-10 22:12:00,1105.2,CREDIT,Croma Electronics,UPI123035,SYNTH-INV-001335
SYNTH-LEDGER-001336,2026-07-01 06:59:00,1039.76,CREDIT,IRCTC E-TICKETING,UPI-342591,SYNTH-INV-001336
SYNTH-LEDGER-001337,2026-06-24 14:11:00,3581.07,DEBIT,IRCTC E-TICKETING,UPI479816,SYNTH-INV-001337
SYNTH-LEDGER-001338,2026-05-09 21:58:00,472.85,DEBIT,RELIANCE DIGITAL,UPI232798,SYNTH-INV-001338
SYNTH-LEDGER-001339,2026-06-02 01:21:00,499.5,CREDIT,UBER,UPI755468,SYNTH-INV-001339
SYNTH-LEDGER-001340,2026-07-06 12:07:00,1826.98,DEBIT,METRO CASH & CARRY,UPI228499,SYNTH-INV-001340
SYNTH-LEDGER-001341,2026-06-04 07:56:00,3932.76,CREDIT,NYKAA.COM,UPI870227,SYNTH-INV-001341
SYNTH-LEDGER-001342,2026-07-29 15:21:00,530.7,CREDIT,NYKAA,UPI627716,SYNTH-INV-001342
SYNTH-LEDGER-001343,2026-07-12 04:56:00,2090.77,CREDIT,DECATHLON,UPI-406564,SYNTH-INV-001343
SYNTH-LEDGER-001344,2026-06-14 12:59:00,974.63,CREDIT,IRCTC E-TICKETING,UPI581096,SYNTH-INV-001344
SYNTH-LEDGER-001345,2026-06-19 10:51:00,950.99,CREDIT,IRCTC,UPI-225531,SYNTH-INV-001345
SYNTH-LEDGER-001346,2026-07-19 17:51:00,615.31,CREDIT,OLA CABS,UPI975753,SYNTH-INV-001346
SYNTH-LEDGER-001347,2026-05-24 16:04:00,2039.29,CREDIT,Big Basket,UPI304585,SYNTH-INV-001347
SYNTH-LEDGER-001348,2026-07-29 22:54:00,403.06,CREDIT,Big Basket,UPI334529,SYNTH-INV-001348
SYNTH-LEDGER-001349,2026-06-29 16:10:00,1344.78,CREDIT,IRCTC,UPI159268,SYNTH-INV-001349
SYNTH-LEDGER-001350,2026-05-28 23:19:00,1288.15,DEBIT,AMAZON PAY,UPI960384,SYNTH-INV-001350
SYNTH-LEDGER-001351,2026-07-03 19:36:00,2304.32,CREDIT,FLIPKART PAY,UPI585114,SYNTH-INV-001351
SYNTH-LEDGER-001352,2026-06-24 22:59:00,1391.05,CREDIT,CROMA,UPI-142591,SYNTH-INV-001352
SYNTH-LEDGER-001353,2026-06-02 07:39:00,1298.19,DEBIT,APOLLO PHARMACY,UPI661024,SYNTH-INV-001353
SYNTH-LEDGER-001354,2026-07-28 12:08:00,1821.65,CREDIT,IRCTC,UPI641291,SYNTH-INV-001354
SYNTH-LEDGER-001355,2026-07-02 13:18:00,1254.15,CREDIT,Reliance Retail Ltd,UPI326943,SYNTH-INV-001355
SYNTH-LEDGER-001356,2026-05-19 05:08:00,915.89,CREDIT,CROMA,UPI560167,SYNTH-INV-001356
SYNTH-LEDGER-001357,2026-05-10 19:57:00,1473.64,CREDIT,AMAZON PAY,UPI867704,SYNTH-INV-001357
SYNTH-LEDGER-001358,2026-07-26 18:35:00,5237.26,CREDIT,BOOKMYSHOW.COM,UPI372696,SYNTH-INV-001358
SYNTH-LEDGER-001359,2026-06-04 00:39:00,780.02,CREDIT,NYKAA.COM,UPI575963,SYNTH-INV-001359
SYNTH-LEDGER-001361,2026-07-03 16:59:00,1667.5,CREDIT,ZOMATO,UPI730953,SYNTH-INV-001361
SYNTH-LEDGER-001362,2026-05-02 01:54:00,1447.49,CREDIT,IRCTC,UPI277260,SYNTH-INV-001362
SYNTH-LEDGER-001363,2026-06-16 10:26:00,2910.26,CREDIT,MYNTRA,UPI-562544,SYNTH-INV-001363
SYNTH-LEDGER-001364,2026-06-18 18:36:00,605.37,DEBIT,BIGBASKET,UPI-907426,SYNTH-INV-001364
SYNTH-LEDGER-001365,2026-07-08 08:05:00,2314.35,CREDIT,ZOMATO*BANGALORE,UPI895592,SYNTH-INV-001365
SYNTH-LEDGER-001366,2026-05-03 09:31:00,745.2,CREDIT,Flipkart Internet,UPI394377,SYNTH-INV-001366
SYNTH-LEDGER-001367,2026-07-01 15:51:00,2239.37,DEBIT,DOMINO'S PIZZA,UPI-422015,SYNTH-INV-001367
SYNTH-LEDGER-001368,2026-05-03 06:30:00,449.61,DEBIT,Ola Mobility,UPI173419,SYNTH-INV-001368
SYNTH-LEDGER-001369,2026-06-18 11:30:00,407.32,CREDIT,IRCTC E-TICKETING,UPI650942,SYNTH-INV-001369
SYNTH-LEDGER-001370,2026-07-05 12:03:00,1169.06,DEBIT,NYKAA,UPI242425,SYNTH-INV-001370
SYNTH-LEDGER-001371,2026-06-01 17:09:00,1828.11,CREDIT,URBAN COMPANY,UPI817670,SYNTH-INV-001371
SYNTH-LEDGER-001372,2026-05-18 05:23:00,1448.71,DEBIT,Big Basket,UPI817037,SYNTH-INV-001372
SYNTH-LEDGER-001373,2026-06-28 12:41:00,508.58,CREDIT,SWIGGY*BLR,UPI129580,SYNTH-INV-001373
SYNTH-LEDGER-001374,2026-06-06 06:53:00,349.23,CREDIT,FLIPKART,UPI678771,SYNTH-INV-001374
SYNTH-LEDGER-001375,2026-07-19 11:49:00,1767.62,CREDIT,ZOMATO*BANGALORE,UPI-821229,SYNTH-INV-001375
SYNTH-LEDGER-001376,2026-07-13 09:59:00,1217.06,CREDIT,UBER,UPI-808362,SYNTH-INV-001376
SYNTH-LEDGER-001377,2026-06-05 04:34:00,921.98,CREDIT,Ola Mobility,UPI-389317,SYNTH-INV-001377
SYNTH-LEDGER-001378,2026-07-15 09:49:00,1645.56,CREDIT,APOLLO PHARMACY,UPI-882429,SYNTH-INV-001378
SYNTH-LEDGER-001379,2026-05-30 19:35:00,2372.91,CREDIT,Urban Company India,UPI970912,SYNTH-INV-001379
SYNTH-LEDGER-001380,2026-07-13 22:53:00,1835.14,DEBIT,IRCTC E-TICKETING,UPI-757636,SYNTH-INV-001380
SYNTH-LEDGER-001381,2026-06-08 23:20:00,1898.07,CREDIT,Big Basket,UPI173869,SYNTH-INV-001381
SYNTH-LEDGER-001382,2026-05-27 02:56:00,1406.79,DEBIT,BOOKMYSHOW.COM,UPI692171,SYNTH-INV-001382
SYNTH-LEDGER-001383,2026-06-28 04:38:00,1121.61,DEBIT,UBER INDIA,UPI-215556,SYNTH-INV-001383
SYNTH-LEDGER-001384,2026-06-27 05:34:00,2143.82,CREDIT,Croma Electronics,UPI-890133,SYNTH-INV-001384
SYNTH-LEDGER-001385,2026-06-18 16:30:00,4596.81,CREDIT,NYKAA.COM,UPI-387448,SYNTH-INV-001385
SYNTH-LEDGER-001386,2026-06-26 13:39:00,3629.42,CREDIT,URBANCLAP,UPI241881,SYNTH-INV-001386
SYNTH-LEDGER-001387,2026-07-20 13:52:00,1909.15,CREDIT,IRCTC RAIL,UPI445891,SYNTH-INV-001387
SYNTH-LEDGER-001388,2026-05-26 05:39:00,861.96,DEBIT,UBER INDIA,UPI742139,SYNTH-INV-001388
SYNTH-LEDGER-001390,2026-07-10 21:26:00,807.05,DEBIT,METRO RETAIL,UPI547199,SYNTH-INV-001390
SYNTH-LEDGER-001391,2026-07-18 22:45:00,3076.76,CREDIT,URBANCLAP,UPI-582611,SYNTH-INV-001391
SYNTH-LEDGER-001392,2026-05-14 12:10:00,2241.25,CREDIT,AMAZON,UPI466128,SYNTH-INV-001392
SYNTH-LEDGER-001393,2026-06-25 20:00:00,745.03,CREDIT,METRO INDIA,UPI441040,SYNTH-INV-001393
SYNTH-LEDGER-001394,2026-05-22 04:51:00,713.44,CREDIT,UBER INDIA,UPI-810685,SYNTH-INV-001394
SYNTH-LEDGER-001395,2026-05-04 11:26:00,1371.03,CREDIT,DECATHLON,UPI219951,SYNTH-INV-001395
SYNTH-LEDGER-001396,2026-07-20 06:13:00,908.24,CREDIT,FLIPKART,UPI869889,SYNTH-INV-001396
SYNTH-LEDGER-001397,2026-05-30 02:57:00,1317.34,CREDIT,UBER,UPI-420421,SYNTH-INV-001397
SYNTH-LEDGER-001398,2026-07-07 13:29:00,718.17,CREDIT,FLIPKART,UPI563827,SYNTH-INV-001398
SYNTH-LEDGER-001399,2026-07-07 17:25:00,594.2,CREDIT,ZOMATO*BANGALORE,UPI618045,SYNTH-INV-001399
SYNTH-LEDGER-001400,2026-07-09 05:31:00,506.69,CREDIT,NYKAA,UPI661228,SYNTH-INV-001400
SYNTH-LEDGER-001401,2026-07-15 13:54:00,4188.23,DEBIT,URBAN COMPANY,UPI-736438,SYNTH-INV-001401
SYNTH-LEDGER-001403,2026-06-15 01:29:00,517.43,CREDIT,CROMA RETAIL,UPI-722099,SYNTH-INV-001403
SYNTH-LEDGER-001404,2026-05-29 05:46:00,823.93,DEBIT,IRCTC E-TICKETING,UPI639439,SYNTH-INV-001404
SYNTH-LEDGER-001405,2026-06-28 16:30:00,1112.28,CREDIT,ZOMATO*BANGALORE,UPI-483361,SYNTH-INV-001405
SYNTH-LEDGER-001406,2026-06-13 04:46:00,3407.22,DEBIT,Zomato Ltd,UPI421976,SYNTH-INV-001406
SYNTH-LEDGER-001407,2026-07-19 13:54:00,2914.36,CREDIT,AMAZON,UPI-760083,SYNTH-INV-001407
SYNTH-LEDGER-001409,2026-06-12 22:02:00,1904.62,CREDIT,BMS,UPI674384,SYNTH-INV-001409
SYNTH-LEDGER-001410,2026-05-10 16:11:00,421.21,CREDIT,Ola Mobility,UPI642860,SYNTH-INV-001410
SYNTH-LEDGER-001411,2026-06-26 14:46:00,5951.1,CREDIT,FLIPKART PAY,UPI826301,SYNTH-INV-001411
SYNTH-LEDGER-001412,2026-05-16 23:08:00,589.53,DEBIT,CROMA,UPI-615187,SYNTH-INV-001412
SYNTH-LEDGER-001413,2026-07-26 03:11:00,371.99,CREDIT,Ola Mobility,UPI940625,SYNTH-INV-001413
SYNTH-LEDGER-001414,2026-05-31 22:10:00,2639.9,CREDIT,APOLLO,UPI259600,SYNTH-INV-001414
SYNTH-LEDGER-001415,2026-06-11 20:28:00,1606.07,CREDIT,Croma Electronics,UPI495971,SYNTH-INV-001415
SYNTH-LEDGER-001416,2026-06-02 08:40:00,998.52,CREDIT,APOLLO,UPI482100,SYNTH-INV-001416
SYNTH-LEDGER-001417,2026-07-22 20:34:00,1289.09,CREDIT,Decathlon Sports,UPI152158,SYNTH-INV-001417
SYNTH-LEDGER-001420,2026-07-07 07:42:00,4072.35,CREDIT,CROMA,UPI-588393,SYNTH-INV-001420
SYNTH-LEDGER-001421,2026-05-08 03:10:00,482.33,CREDIT,ZOMATO*BANGALORE,UPI551386,SYNTH-INV-001421
SYNTH-LEDGER-001422,2026-06-10 07:47:00,175.94,DEBIT,UBER INDIA,UPI707418,SYNTH-INV-001422
SYNTH-LEDGER-001423,2026-05-04 03:43:00,3125.93,CREDIT,BIGBASKET,UPI625276,SYNTH-INV-001423
SYNTH-LEDGER-001424,2026-06-30 18:24:00,2835.96,CREDIT,MYNTRA,UPI728466,SYNTH-INV-001424
SYNTH-LEDGER-001425,2026-07-18 16:59:00,5269.81,CREDIT,ZOMATO,UPI896543,SYNTH-INV-001425
SYNTH-LEDGER-001426,2026-05-04 14:16:00,834.08,CREDIT,Uber Technologies,UPI515894,SYNTH-INV-001426
SYNTH-LEDGER-001427,2026-05-22 02:14:00,1035.46,CREDIT,Big Basket,UPI-910219,SYNTH-INV-001427
SYNTH-LEDGER-001428,2026-07-09 06:41:00,923.58,CREDIT,Amazon India,UPI178416,SYNTH-INV-001428
SYNTH-LEDGER-001429,2026-05-31 09:37:00,1109.24,DEBIT,BMS,UPI-196520,SYNTH-INV-001429
SYNTH-LEDGER-001430,2026-06-11 22:03:00,1340.36,CREDIT,Apollo Pharmacy Ltd,UPI951890,SYNTH-INV-001430
SYNTH-LEDGER-001431,2026-07-28 05:23:00,786.26,CREDIT,FLIPKART,UPI-343966,SYNTH-INV-001431
SYNTH-LEDGER-001432,2026-07-01 04:37:00,1273.34,CREDIT,DOMINO'S PIZZA,UPI-106453,SYNTH-INV-001432
SYNTH-LEDGER-001433,2026-05-28 05:24:00,2048.3,DEBIT,URBAN COMPANY,UPI121583,SYNTH-INV-001433
SYNTH-LEDGER-001434,2026-05-30 07:48:00,572.27,DEBIT,BIGBASKET INDIA,UPI893814,SYNTH-INV-001434
SYNTH-LEDGER-001435,2026-05-27 18:13:00,294.7,CREDIT,DOMINOS INDIA,UPI178501,SYNTH-INV-001435
SYNTH-LEDGER-001436,2026-07-24 17:10:00,1273.18,DEBIT,Zomato Ltd,UPI132971,SYNTH-INV-001436
SYNTH-LEDGER-001438,2026-05-02 12:55:00,475.02,DEBIT,Zomato Ltd,UPI-107843,SYNTH-INV-001438
SYNTH-LEDGER-001439,2026-05-03 21:47:00,460.4,CREDIT,METRO CASH & CARRY,UPI715016,SYNTH-INV-001439
SYNTH-LEDGER-001440,2026-05-15 19:41:00,2370.3,CREDIT,RELIANCE RETAIL,UPI-967536,SYNTH-INV-001440
SYNTH-LEDGER-001441,2026-06-24 09:37:00,395.08,CREDIT,APOLLO,UPI997921,SYNTH-INV-001441
